id	title	author	language	avg_rating	ratings_count	review_count
26551978	Etchbooks Brendan, Baseball, Wide Rule, 6 X 9', 100 Pages	NOT A BOOK		0.0	    0  	      0    
35734347	Kahiki: Native Hawaiians in Oceana	Kealani Cook		0.0	    0  	      0    
13617014	O cruzeiro dos esquecidos	Enki Bilal	Portuguese	3.53	    87  	      1    
18379428	Introducing Second Language Acquisition: Perspectives and Practices	Kirsten M. Hummel		3.62	    13  	      2    
32996637	Great Slow Cooker: Over 50 Healthy Slow Cooker Recipes To Improve Your Health	Melissa Snyder	English	0.0	    0  	      0    
5967863	Holidays Around the World: Celebrate Kwanzaa: With Candles, Community, and the Fruits of the Harvest	Carolyn B. Otto	English	4.07	    14  	      5    
19493348	Three Armies on the Somme: The First Battle of the Twentieth Century	William J. Philpott	English	3.75	    84  	      18    
30858366	Logic	Immanuel Kant		3.74	    175  	      7    
32462828	Official Journal of the Sixth Annual Session of the Atlantic Mission Conference of the Methodist Episcopal Church: Held at Portsmouth, Va;, Oct; 16th to 20th, 1902	Methodist Episcopal Church		0.0	    0  	      0    
1091605	Teufelsflut	Colin Forbes		3.54	    310  	      17    
9641545	Friends	Satomi Ichikawa		3.17	    6  	      1    
11206106	Fundamentals of Noise and Vibration Analysis for Engineers	Michael P. Norton	English	0.0	    0  	      0    
11323995	Dinosaurs The Fact Files	Paul Harrison		0.0	    0  	      0    
26716880	The Social Reality of Europe After the Crisis: Trends, Challenges and Responses	Patrick Diamond		0.0	    0  	      0    
17696632	Teatro No e Kabuki	Leo Magnino	Italian	5.0	    1  	      0    
29033900	Modern India	William Eleroy Curtis		3.69	    39  	      1    
14510587	Major Companies of Europe 1991-1992 Vol. 1: Major Companies of the Continental European Community	J. Forsyth	English	0.0	    0  	      0    
1356605	The Scented Garden	Richard Bird	English	3.5	    2  	      0    
216238	The Devil's Wine	Tom Piccirilli	English	3.75	    12  	      2    
16470054	The Couples Psychotherapy Progress Notes Planner	David J. Berghuis		4.67	    3  	      0    
4298493	History of Baldwin County Georgia	Anna M. Cook		0.0	    0  	      0    
21908330	Let Me Help!	Louise Vitellar Tidd		0.0	    0  	      0    
18292878	CSS 28 Success Secrets - 28 Most Asked Questions on CSS - What You Need to Know	Benjamin Levy		0.0	    0  	      0    
17344142	Before The Memory Fades  1795 - 1950	Edgar Stanton Davidson	English	4.0	    2  	      1    
20187286	The Vitamin E Factor: The miraculous antioxidant for the prevention and treatment of heart disease, cancer, and aging	Andreas Papas	English	3.33	    6  	      0    
20335184	My Dogs in the Northland	Egerton R. Young	English	3.8	    5  	      0    
6304049	Zamora's Ultimate Challenge	M.K. Scott	English	4.29	    7  	      3    
35265739	Le bébé de l'inconnu - Mission clandestine	Julie Miller		1.0	    1  	      0    
30400954	Word: Psalm 119: A Study in 22 Meditations	Lyn Smith		4.33	    3  	      0    
2907180	Low Countries	J.A.Kossmann- Putto		0.0	    0  	      0    
8173623	Nation	Terry Pratchett	English	4.05	    26889  	      2454    
36180353	28 SAT Math Lessons to Improve Your Score in One Month - Beginner Course: For Students Currently Scoring Below 500 in SAT Math	Steve  Warner		3.43	    7  	      1    
27746269	2016 California Bar Exam Primer Outlines and Checklists	California Bar Tutors		0.0	    0  	      0    
15932294	The Hunter	John Lescroart	English	3.86	    2366  	      240    
36112669	Commando #5047: The Battle To Britain	Iain McLaughlin		5.0	    1  	      0    
28293834	Nature: International Journal of Science, Volume 67	Norman Lockyer		0.0	    0  	      0    
13491397	Pride Unleashed	Cat Kalen	English	3.84	    506  	      34    
30026353	Atomic Bomb: The Story of the Manhattan Project: How Nuclear Physics Became a Global Geopolitical Game-Changer	Bruce Cameron Reed		0.0	    0  	      0    
16920894	Psychodynamic Therapy: A Guide to Evidence-Based Practice	Jacques P. Barber		0.0	    0  	      0    
25948961	Conversations with Rabbi Small	Harry Kemelman	English	3.98	    197  	      16    
35597962	The Low Carb Cookbook & Weight Loss Plan: 21 Days to Cut Carbs and Burn Fat with a Ketogenic Diet	Pamela Ellgen		3.58	    12  	      1    
16770774	Proceedings of the Sixth International Conference on Difference Equations Augsburg, Germany 2001: New Progress in Difference Equations	G. Ladas		0.0	    0  	      0    
273969	The Wars of Truth: Studies in the Decay of Christian Humanism in the Earlier Seventeenth Century	Herschel C. Baker	English	0.0	    0  	      0    
35971044	Coming Out: And the Field of the Forty Footsteps; Vol. I	Anna Maria Porter		0.0	    0  	      0    
23925464	Zoe & Polly, Part 2	Taryn Taylor		0.0	    0  	      0    
22614448	Death of a Pig Man	Addison Pennington	English	1.5	    2  	      0    
21830130	Äideistä paskin	Elina Kilkku	Finnish	3.08	    12  	      1    
18820059	Rex Rising: A King Will Wake and Change the World	Chrystalla Thoma		3.62	    745  	      81    
27912083	Learning Couchbase	Henry Potsangbam		3.5	    2  	      0    
20761741	S. Bonaventura, 1274-1974	Francesco Petrangeli Papini	English	0.0	    0  	      0    
32497754	imiteshongemudainihan: Life of mathematician Alan Turing	Tokiou Narusawa	English	0.0	    0  	      0    
11319878	Obras Completas, IV. Historia 1	Jesus Reyes Heroles	Spanish	0.0	    0  	      0    
2503378	The Stories My Foremothers Told Me	T.F. Young	English	3.0	    2  	      0    
11027602	Lady Bedfort 25 - Die Trauer der Zigeuner	John Beckmann	German	3.33	    3  	      1    
13215471	The Army and Navy of America	Jacob Neff	English	0.0	    0  	      0    
188951	Two New Sciences: Including Centers Of Gravity And Force Of Percussion	Galileo Galilei		4.07	    1081  	      46    
14386390	The Story of a Nodding Donkey	Laura Lee Hope	English	5.0	    1  	      0    
23047718	Practising Training and Development in South African Organisations	Melinde Coetzee		0.0	    0  	      0    
27611784	Good Russian-English Dictionary 1	Aleksander Albov		0.0	    0  	      0    
28287982	The Star Wars  #6	J.W. Rinzler	English	3.94	    94  	      3    
15784079	Kuş Kanadı Kalem Olsa	Ahmet Erhan		4.5	    2  	      0    
32352706	Chinese Horrors and Persecutions of the Christians; Containing a Full Account of the Great Insurrection in China; Atrocities of the Boxers ... Together with the Complete History of China Down to the Present Time ..	Henry Davenport Northrop		0.0	    0  	      0    
31592796	Arithmetic, Practically Applied, for Advanced Pupils, and for Private Reference: Designed as a Sequel to Any of the Ordinary Text-Books on the Subject	Pliny Earle Chase		0.0	    0  	      0    
10824489	Helman	Lydia Harambourg	English	0.0	    0  	      0    
903314	Making Room for Making Art: A Thoughtful and Practical Guide to Bringing the Pleasure of Artistic Expression Back into Your Life	Sally Warner	English	3.63	    19  	      5    
16561477	Terry Wogan - Is it me?	Terry Wogan	English	3.57	    127  	      6    
27074896	Berufswahl: das Ausbildungsangebot für Zuger Jugendliche	BIZ Zug	German	0.0	    0  	      0    
12788954	Godaan Cinta	Hashim Haji Saad	Malay	0.0	    0  	      0    
4057431	Virginia Smith: A Nebraska Treasure	Jack Hart		2.0	    2  	      1    
7330707	Encyclopedia Of Physical Science And Technology	Robert A. Meyers		0.0	    0  	      0    
3626658	Prolegomena to Any Future Metaphysics	Immanuel Kant	English	3.89	    6748  	      127    
26287396	The Historic Faith: Short Lectures on the Apostles' Creed	Brooke Foss Westcott		0.0	    0  	      0    
2085189	Modelling the US Army M4  Sherman Medium Tank	Steven J. Zaloga	English	5.0	    4  	      0    
21252502	Spiritual Pregnancy: Develop, Nurture & Embrace the Journey to Motherhood	Shawn A. Tassone	English	4.08	    12  	      1    
34152438	Hopalong-Freud: And Other Modern Literary Characters	Ira Wallach		0.0	    0  	      0    
13388771	The Work Of Faith Made Perfect	Unknown Author 772		0.0	    0  	      0    
17998980	Invisible Monsters	Chuck Palahniuk	English	4.0	    100964  	      4727    
15102288	Int'l Perspect Dsm 3	Robert L. Spitzer	English	0.0	    0  	      0    
30373659	Watch Out...Storms Ahead!  Owlie Skywarn's Weather Book	Rick Leach	English	3.0	    1  	      1    
31896886	Threescore and Ten Years, 1820 to 1890	William James Linton		0.0	    0  	      0    
18447404	Munsteraner Fallstudien Zum Rechnungswesen Und Controlling	Jörg Becker		0.0	    0  	      0    
167805	Classroom Testing	J.B. Heaton	English	2.86	    14  	      1    
33698424	Euskara: Erromintxel, Euskal Literatura, Euskal Kantagintza Berria, Euskara Batu, Sabindarren Euskara Garbia, Euskal Abeslari, Mihigorri	Iturria Wikipedia		0.0	    0  	      0    
22744469	American Mutant	Bernard Lee DeLeo	English	4.25	    53  	      2    
26885683	The Dundee Law	Erin O'Quinn		4.27	    15  	      6    
33415253	The Practice of Physics, Volume 2	Eric Mazur	English	5.0	    1  	      0    
29036699	The Massachusetts Institute of Technology: A Brief Account of Its Foundation, Character, and Equipment	Massachusetts Institute of Technology		0.0	    0  	      0    
8582855	God's Supernatural Power	Bobby Conner		4.2	    15  	      3    
26326341	The Municipal Engineers of the City of New York: Proceedings for 1910	George A. Taber		0.0	    0  	      0    
34349789	IkedaChocolatOTHERSIDEFutarideChocolat: 800PageOver	selflash		0.0	    0  	      0    
33237801	Dirt is Delightful	Jim Henson Company	English	4.0	    1  	      1    
35295564	yukiheto-kunngakoukouninennseinotokinikeisanngijyutukennteinikyuuiltukyuwoiltupatugoukakushitatokinoshoujyouhairimasennkahatenahoshikerebamuryoudepurezentoitashimasushimadatomoyukikaltukobeji-takaltukotojiru ...	enaji-shimadatomoyukikaltukobeji-takaltukotojiru		0.0	    0  	      0    
1744216	Natasha's Daddy	Constance Allen	English	4.43	    14  	      2    
12610791	31 Prayers for Courage	Nathaniel Turner	English	4.58	    12  	      3    
8506435	Capitalizing on Marketing Trends: Leading CMOs on Analyzing Recent Trends, Catering to Customer Needs, and Adjusting Your Business to the Economic Climate	Aspatore Books	English	4.0	    1  	      0    
22009319	Forensics	Val McDermid		4.02	    3620  	      539    
33774936	Me & My Soldier	Vonna J		0.0	    0  	      0    
22118085	Η μητέρα μου	Georges Bataille	Greek, Modern (1453-)	3.55	    222  	      19    
14778387	Logixpro Plc Lab Manual W/ CD-ROM	Frank D. Petruzella	English	3.47	    15  	      0    
15110134	Textual Memory: Five Hundred Years of German Intellectual History	Kerry	English	0.0	    0  	      0    
9522833	Bibleman 3 for All - Volume 1: A Classic Bibleman Collection	Anonymous	English	0.0	    0  	      0    
36443697	Captain America: Steve Rogers Vol. 2: Der Krieg der Helden	Nick Spencer		0.0	    0  	      0    
33670534	A Wonderlandiful World	Shannon Hale	English	4.15	    3100  	      315    
34983480	City Maps Batikent Turkey	James McFee		0.0	    0  	      0    
31686978	UGC NET/SET  - History Paper 2&3	Sujata Ghosh		0.0	    0  	      0    
22620154	Jakarta Good Food Guide Update 2009-2010	Laksmi Pamuntjak	English	0.0	    0  	      0    
19854008	Funny Frank	Dick King-Smith	English	3.72	    204  	      38    
13641281	തത്വമസി | ﾠTatvamasi	Sukumar Azhikode	Malayalam	4.03	    186  	      11    
10982361	Bob Esponja: Mi primer busca y encuentra	Publications International Ltd.	Spanish	4.25	    16  	      0    
22565734	Starflower: A Novel	June Caedmon	English	4.0	    3  	      3    
32196415	Training Session	Harms Way	English	0.0	    0  	      0    
1487178	Applied Imagination	Alex F. Osborn	English	4.07	    41  	      5    
11753303	In the Bad Boy's Bed	Sophia Ryan		3.44	    263  	      23    
1164952	Ecological Design and Building Schools: Green Guide to Educational Opportunities in the United States and Canada	Sandra Leibowitz Earley	English	1.0	    1  	      0    
19305932	The Ugly Guppy	Liza Charlesworth		1.0	    1  	      1    
6414467	USN F-4 Phantom II vs VPAF MiG-17/19: Vietnam 1965-73	Peter E. Davies	English	4.15	    13  	      1    
29498486	Ellen DeGeneres: Entertainer	Sherry Beck Paprocki	English	4.0	    3  	      1    
34511315	Eating Anthropocene: Curd Rice, Bienenstich and a Pinch of Phosphorus – Around the World in Ten Dishes	Reinhold Leinfelder		0.0	    0  	      0    
30846716	Não Faças Mal	Henry Marsh	Portuguese	4.22	    12639  	      1391    
11864310	Starfire	Stuart Vaughn Stockton		4.0	    45  	      13    
18402988	Mala ciencia	Ben Goldacre	Spanish	4.07	    27695  	      1457    
15331681	Home	Michael Hack	English	0.0	    0  	      0    
7308166	The Far Morning	Brenda Clarke		3.0	    8  	      1    
35019886	Animal Club International Coloring & Activity Book: Coloring & Activity Book	Pd Moreno		0.0	    0  	      0    
1803430	Street Of The Small Night Market	Sylvia Sherry		3.4	    25  	      1    
17413521	Stand-Alone Solar Electric Systems: The Earthscan Expert Handbook for Planning, Design and Installation	Mark Hankins		4.2	    5  	      1    
16870459	Siddhartha	Hermann Hesse	English	3.99	    426895  	      11828    
21209387	Revolutia romana din 1989: Istorie si memorie	Bogdan Murgescu	English	3.33	    3  	      0    
26352964	Il Faut Vivre Vieux	André Chamson		0.0	    0  	      0    
36012029	العقد الفريد ج3	أحمد بن محمد بن عبد ربه الأندلسي	Arabic	3.0	    1  	      0    
28047140	I Am Who God Says I Am	Elanena White		5.0	    2  	      0    
2280317	Road Trip USA: Cross-Country Adventures on America's Two Lane Highways	Jamie Jensen	English	3.93	    636  	      37    
5675084	Moving & Relocation 2001: Sourcebook and Directory	Nancy V. Kniskern		0.0	    0  	      0    
22401630	Ready, Aim, Inspire!: Live By Choice, Not By Chance, To Reach Your Highest Self	Viki Winterton	English	3.67	    3  	      0    
27714452	Herr G: Ein Roman der Schöpfung	Alan Lightman	German	3.53	    1547  	      310    
12546742	Handbuch Der Pferderassen	Carl Wrangel	German	0.0	    0  	      0    
34180959	When Fate Speaks Big Time	Racquel Sarah A. Castro		4.4	    5  	      1    
27416997	Blood Justice: A Vigilante Serial Killer Action Thriller	Steve N. Lee	English	4.24	    21  	      4    
6296714	Alice in Wonderland	Lewis Carroll	English	4.0	    91428  	      5315    
25123784	Bilderpossen	Wilhelm Busch	German	4.0	    1  	      0    
27705244	2 Gay White Russians	Denzel Black	English	4.5	    2  	      0    
9954078	RSVP	Helen Warner	English	3.58	    901  	      108    
27139920	Glaserne Decke Und Elefant Im Raum: Phraseologische Anglizismen Im Deutschen	Sabine Fiedler		0.0	    0  	      0    
36306295	BUKAN RAHSIA LAGI	Maya Iris	Malay	4.75	    4  	      3    
34012982	Just a Frog in a Bog: Blank 150 Page Lined Journal for Your Thoughts, Ideas, and Inspiration	NOT A BOOK		0.0	    0  	      0    
36222106	終於看懂退休規劃：投資大師謝金河嚴選，教你Step-by-step安心退休	早安財經編輯室	Chinese	3.0	    1  	      1    
2438972	Cries of the Spirit: A Celebration of Women's Spirituality	Marilyn Sewell	English	4.38	    189  	      26    
22183876	Tolerancia del Trigo a la Salinidad	Leandris Argentel Mart Nez		0.0	    0  	      0    
9598084	Aspects of British Political History 1914-1995	Stephen Lee	English	0.0	    0  	      0    
8537849	Help from the Baron	Anthony Morton	English	3.73	    11  	      3    
35220652	Semillas de Poder: Desatando el poder de una semilla	Pedro Luis Adames Valdez		4.5	    2  	      0    
2701278	A Little Whale Tale Mini Book	Sam McKendry		0.0	    0  	      0    
346767	Developing Sourcing Capabilities: Creating Strategic Change in Purchasing and Supply Management	Björn Axelsson	English	4.0	    1  	      0    
